"m1","d1","m2","d2","sigma1","sigma2","rho1","lambda","v1","v2","phi1","phi2","rho2"
-0.102779472313408,0.0829569738626939,-4.04159518402402,16.6757179442312,0.00578793727919496,0.0429624319442459,-0.859840015604243,6.80624599059085,0.0350162951790496,0.805650669373181,0.031424303823347,0.479870108152456,-0.964524550632677
-0.144346616008843,0.0792541006426009,-4.04934765828065,17.9327471214444,0.00575376726927877,0.0427390884041088,-0.846197984517929,6.30004014384456,0.0368878337477715,0.821415212305627,0.0313974544833169,0.491470853916451,-0.963187191915615
-0.128544797040672,0.0771806374284952,-4.07538713191317,18.4696756173071,0.0060415069822754,0.0432324304707874,-0.8148059679051,5.39128660369455,0.0398881414646758,0.789158050872216,0.0317165210443038,0.487773400735815,-0.968128821450277
-0.136300990197508,0.0765946512568377,-4.08758450697846,18.1702930094905,0.00604747902836933,0.0435305825968378,-0.819439260308924,5.41494475719552,0.0370371871735494,0.734280101813366,0.0318097882997995,0.498207746174356,-0.970085957518169
-0.0882961906215834,0.0721035469878397,-4.08177320078106,19.5615500549845,0.00617931150544207,0.0432251476333882,-0.846395859407399,5.81867027598909,0.0349742034191349,0.781436539633021,0.0321457259247897,0.482343455035201,-0.966356504475301
-0.10094336382755,0.0732317835746777,-4.05159657704826,18.2811953901464,0.0061092667318097,0.0432476464158803,-0.847471391237394,5.23074690873198,0.0369174081131796,0.778411989693992,0.032268690671564,0.487531784522682,-0.967339429395129
-0.0848697211954565,0.0705998956072218,-4.07109802571759,17.4820562481465,0.00613572196769408,0.0429144556480426,-0.846728655203551,5.50504938542096,0.036769263291798,0.781525471492502,0.0320857863663573,0.512749735483581,-0.96885175771372
-0.108414088059423,0.0647435353323837,-4.08257014667134,18.9951560804995,0.00617607544904877,0.0421785763042935,-0.864586446672738,6.38109725494086,0.0348313972020373,0.820642026626515,0.0319987452503499,0.499717271634073,-0.970622445447606
-0.0933924849528888,0.0605183686919806,-4.09829614315766,18.2750078447735,0.00625245611317856,0.0425724962499996,-0.859580914192238,6.56725023302234,0.0312794900490318,0.755443954141416,0.0321765047911214,0.526582376621678,-0.972622225444836
-0.0868906310292391,0.0538664459960339,-4.09092408205311,20.059429638831,0.00617260087375094,0.0441650464430701,-0.892376545776863,5.70302644821291,0.0346735515708246,0.77361764382146,0.0327114327254053,0.543651879979598,-0.970165922341225
-0.0735735628501444,0.0573038733072557,-4.08508864021088,20.534738714644,0.00621451719570429,0.0444414649874301,-0.89933650543027,6.54063804462255,0.0346311101868934,0.816660260937346,0.0325975588968916,0.532002898474551,-0.9702222875891
-0.0928316171109248,0.0572916270196476,-4.11811842459379,19.9871508723863,0.00621012200757536,0.044428655357977,-0.906777999078038,6.91681742337423,0.0314216282797615,0.813174604659245,0.0329105455647347,0.524715273653582,-0.975755438921603
-0.12441908287292,0.0618222262060509,-4.07265567347102,19.0072822349974,0.0060897685767568,0.0450449389374052,-0.905544043602501,6.78539061413225,0.0321691019767152,0.823555383897285,0.032335160875644,0.504068881666287,-0.970362921364105
-0.125655263914414,0.0532595058919556,-4.05733082077905,21.5867110119636,0.00618943292955384,0.0452137630040429,-0.878780787456753,6.68103041329351,0.0393842993176246,0.762963364921622,0.032882534834377,0.482637746425118,-0.971029330678492
-0.114013341029211,0.048298124336012,-4.06579777688736,20.9348495117881,0.00650180441898638,0.0465961739191657,-0.895729027346164,7.25372744726593,0.0359328816090759,0.731084727478151,0.0324355625485183,0.516769017229869,-0.970669676018605
-0.117176330663249,0.0503973517288358,-4.12739766129122,20.4748254462797,0.00629664936338811,0.048994105507724,-0.875012462658422,7.91886523932385,0.0340228748432703,0.77323516557951,0.0327326661255827,0.51253985660513,-0.975861404128259
